id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,recordedBy,associatedCollectors,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey_dbpk,collId,recordId,references
3612125,SHTC,,,PreservedSpecimen,bbeaa613-21e8-4666-9b95-ab8b601260b6,,785,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Franzese, T.W.",,3/18/96,1996,3,18,78,,3/18/96,,-,,,,,,-,,,,,,,,,United States,California,Merced,,"6 mi. north of Hwy. 99, 1 mi. east on Donna Rd.",,0,,,,,,"-, -",,,,,,,,,,,-,Y,,,6/25/19 16:18,,69,urn:uuid:bbeaa613-21e8-4666-9b95-ab8b601260b6,http://cch2.org/portal/collections/individual/index.php?occid=3612125
3613349,SHTC,,,PreservedSpecimen,1eee0a3d-136d-4f0b-82f0-5950539b3a17,,2009,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Clark, Jr. Howard ""Lord Orman""",,3/18/96,1996,3,18,78,,3/18/96,,"grassy open area, toxic",,,,,,golden yellow flowers,,,,,,,,,United States,California,Tuolumne,,Five miles east of Hwy 120 past Knights Ferry and one mile north of Owl Creek,,0,,,,,,,,,,,,,,,,,,Y,,,6/25/19 16:18,,69,urn:uuid:1eee0a3d-136d-4f0b-82f0-5950539b3a17,http://cch2.org/portal/collections/individual/index.php?occid=3613349
3627221,UCR,,,PreservedSpecimen,UCR-BPS-92429,UCR0064053,UCR-92429,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Steven A. Junak,,3/18/92,1992,3,18,78,,3/18/92,Locally abundant annual.,"SE-facing slope. Santa Cruz Island volcanics with coastal sage scrub, Atriplex semibaccata, Artemisia californica, Phacelia viscida, Brassica geniculata, Calandrinia ciliata, Lotus strigosus, Salvia columbariae, etc.",,,,,,,,,,,,,,,United States,California,Santa Barbara,,"Santa Cruz Island, north side of Central Valley, c. 1.0 mile from Christy Ranch, on east side of road leading to Triangulation Point “John”",,0,,34.036,-119.869,,,,,,SBBG,,,183,,,,,,,,,1/19/20 17:50,UCR-BPS-92429,3,urn:uuid:ae0a315e-ebd8-4ebb-b058-9e31afa72837,http://cch2.org/portal/collections/individual/index.php?occid=3627221
3748764,GMDRC,,,PreservedSpecimen,,GMDRC7918,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. mexicana,207634,(Greene) C. Clark,Eschscholzia,californica,subsp.,mexicana,"André, J. M.",,3/19/15,2015,3,19,78,,3/19/15,Abundance: Occasional. Impacts: near informal lackadaisical home furnishings dump site.,"Substrate: granite, alluvium, gravel",,,,,,,"Parkinsonia florida, Fouquieria splendens, Lycium sp., Ambrosia deltoidea, Chaenactis stevioides, Physaria tenella",Flowering,,,,,,,United States,Arizona,Maricopa,,"along dirt road, 0.5 mi. north of Hwy 74, about 13 mi. SE of Wickenburg, 40 mi. NNW of Phoenix, near classic depiction of senseless leapfrog urban sprawl",,0,,33.85255,-112.53005,NAD83,,N33º 51.153' W112º 31.803'; 33§ 51.153m 112§ 31.803m,,,USGS 7.5' Quad: Wittmann,,,634,,,,,2079 ft,,,,2/5/17 3:30,13210759,9,urn:uuid:97116f55-e6a6-417e-8c66-249e832d9eb0,http://cch2.org/portal/collections/individual/index.php?occid=3748764
183091,OBI,,,PreservedSpecimen,7c8a6db4-4083-4c1a-9aad-54aa5e06967a,OBI103901,57674,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Austin P. Griffiths,,3/19/80,1980,3,19,79,,19-Mar-80,,,,"Depauperate variation, numerous pop. Older lvs purplish, younger lvs glaucous. Fls to 3 cm across, bicolor-orange in lower 1/3 to 1/2 and rich butter gold above; petals round keeled. Foliage tufted-erect except for older lvs",,,,,,,,,,,,,United States,California,San Luis Obispo,,Oceano Dunes Region. Along residential berm in Oceano,,0,,35.100831,-120.615483,WGS84,1869,,,,GeoLocate,,,,,,,,<15,,,,7/18/13 0:00,,12,urn:uuid:36f3e906-818a-4f30-9b78-a9e35c4f7109,http://cch2.org/portal/collections/individual/index.php?occid=183091
371179,SJSU,,,PreservedSpecimen,724fc6c3-b0f9-4f88-91d8-68ab63dfb25c,15641,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Gladys S. Corkill,,3/20/15,2015,3,20,79,,3/20/15,,"Growing above ditch by Europoean Grassland near Bear Canyon Road, soil dry and rocky.",,Associated plants include Vicia spp. and native bunchgrass. Specimen has bright orange petals and anthers.,,,,,,,,0,,,,,United States,California,Santa Clara,,"Canada De Los Osos Ecological Reserve, Gilroy.",,0,,37.051845,-121.465948,WGS84,6628,,,,GeoLocate,,,,,,,,,,,,7/24/19 21:34,,18,urn:uuid:724fc6c3-b0f9-4f88-91d8-68ab63dfb25c,http://cch2.org/portal/collections/individual/index.php?occid=371179
390056,SDSU,,,PreservedSpecimen,172a36aa-268b-4e01-9baf-68d1f7fa1059,15844,SDSU15844,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. californica,42299,Cham.,Eschscholzia,californica,subsp.,californica,"Woch, Edward",,3/19/04,2004,3,19,79,,3/19/04,,"Slopes 30 to 60 degrees. Sandy to gravelly soils. South, SE, SW aspect. Full sun. Open chapparal with scattered shrubs: Malosma and Artemesia .",,Annual herb. Usually 6-10in tall. Branches arising from one base. Flowers with orange gold petal base and yellow petal ends. Leaves grey green.,,,,,,,,0,,,,,United States,California,San Diego,,"El Capitan reservoir, 400 m. west of dam, upslope from utility barn.",,0,,32.89056,-116.81361,,,32.00° 53.00m 26s N; 116.00° 48.00m 49s W,,,GPS,,,305,,,,,1000ft.,,,preprocessed,10/8/19 14:25,,6,urn:uuid:172a36aa-268b-4e01-9baf-68d1f7fa1059,http://cch2.org/portal/collections/individual/index.php?occid=390056
519147,SD,,,PreservedSpecimen,{E1B3FB35-3C94-4D58-BBB5-CD0D2A976357},SD00032135,SD158420,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Edward Woch,,3/19/04,2004,3,19,79,,19-Mar-04,,"Sandy to gravelly soils; SE, SW, S aspect; slopes 30°-60°",,"Annual herb; usually 6-10 meters tall; branches arising from one base; flowers with orange-gold petal base, yellow petal ends; leaves grey green.",,,,,"Open chaparral with scattered shrubs; Malosma, Artemesia",FFL,,,,,,,United States,California,San Diego,,"El Capitan Reservoir, 400 meters west of dam, upslope from utility barn.",,0,,32.89056,-116.81361,WGS84,80,,mak,,TOPO! v3.4.2,,,305,,,,,,,,,1/15/20 10:57,SD158420,43,urn:uuid:b7f1eaa1-bf9d-437c-8d8a-4dc85af5bb66,http://cch2.org/portal/collections/individual/index.php?occid=519147
519342,SD,,,PreservedSpecimen,{9B03C407-DF39-4286-8E67-2796D0DFAF0C},SD00032151,SD204484,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Carolyn Martus,,3/19/08,2008,3,19,79,,19-Mar-08,,,,Flowers orange.,,,,,"Southfacing Granite outcrop on north side of river. Did not burn in 2007. Quercus spp., Mimulus cardinalis, Saliva apiana, and Eriogonum fasciculatum.",FL,,,,,,,United States,California,San Diego,,"Northeast of Fallbrook. North side of the Santa Margarita River, and about 0.75 miles northeast of where Via del Rio meets the Santa Margarita River and about 1.9 miles (by air) northnorthwest of Red Mountain Lookout",,0,,33.425,-117.20444,WGS84,,,n/a,,Coordinates from label,,,139,,,,,,,,,1/15/20 10:58,SD204484,43,urn:uuid:e8fc399d-3a02-4d46-8647-723a19bd4e27,http://cch2.org/portal/collections/individual/index.php?occid=519342
519375,SD,,,PreservedSpecimen,{A87D5A72-5B75-44E0-B9D7-F8C59D982D0F},SD00032192,SD208942,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Krystyna Tatarkiewicz,,3/19/08,2008,3,19,79,,19-Mar-08,,,,"Up to 2 ' high, orange flowers",,,,,Costal Sage Scrub,FL,,,,,,,United States,California,San Diego,,"East end of Los Penasquitos Canyon Preserve, 1 mi east of intersection I-15 and Poway Rd, S side of Los Penasquitos Canyon Creek",,0,,32.9416,-117.0873,WGS84,,,n/a,,Coordinates from label,,,123,,,,,,,,,1/15/20 10:58,SD208942,43,urn:uuid:07b62c17-7f53-479a-bd1d-90534fa1ffbf,http://cch2.org/portal/collections/individual/index.php?occid=519375
626957,IRVC,,,PreservedSpecimen,08037e67-c6f7-48e5-bac8-e8c67e2dde29,IRVC106084,IRVC2767,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,L. McCale,,3/20/65,1965,3,20,79,,20-Mar-65,,,,,,,,,,,,,,,,,United States,California,Orange,,Corona Del Mar,,0,,,,,,,,,,,,,,,,,,,,,12/3/19 2:20,,37,urn:uuid:08037e67-c6f7-48e5-bac8-e8c67e2dde29,http://cch2.org/portal/collections/individual/index.php?occid=626957
720661,RSA,RSA,,PreservedSpecimen,275e177f-7872-4538-8880-b8f4f5f0fbad,,730096,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Naomi Fraga, Theodore Anderson, Caroline Stolzenburg",,3/19/04,2004,3,19,79,,3/19/04,,"Associated species: Hymencoclea salsola, Salvia columbarie, Eriogonum inflatum, Yucca brevifolia, and Achnatherum speciosum.",,,,,,,,,,,flowers,,,Herbarium sheet - 1,United States,California,Kern County,,"The Owens Peak Eastern Watershed: On Old Pack trail just south of Manuel Canyon, west of Serbert Cabin site.",,0,,35.6983,-117.9679,NAD27,,,,,,,,1646,,,,,,,,,9/21/18 11:35,18386614,17,urn:uuid:c8d9cb8e-318b-4534-b54e-bf09eaa47721,http://cch2.org/portal/collections/individual/index.php?occid=720661
734260,RSA,RSA,,PreservedSpecimen,2dddf054-97ad-4362-91cc-cec90e59649b,,720029,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Naomi Fraga, Steve Boyd",,3/20/03,2003,3,20,79,,3/20/03,,"Flat area dominated by Eriogonum fasciculatum var polifolium, E, wrightii var. subscaposum, and Lysium cooperi. Winter annuals abundant, dominated by Gilia brecciarum ssp. neglecta.",,,,,,,,,,,flowers,,,Herbarium sheet - 1,United States,California,Kern County,,The Owens Peak Eastern Watershed: Indian Wells Canyon.,,0,,35.7133,-117.9633,NAD27,,,,,,,,1494,,,,,,,,,9/21/18 11:35,18474966,17,urn:uuid:31bad6f6-00bf-49de-b712-69449f4ed8fb,http://cch2.org/portal/collections/individual/index.php?occid=734260
999840,RSA,RSA,,PreservedSpecimen,88507e83-e634-4820-9f90-47419d286976,,347554,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Barry A. Prigge,,3/20/86,1986,3,20,79,,3/20/86,,Grassy S facing slope.,,,,,,,,,,,flowers,,,Herbarium sheet - 1,United States,California,Los Angeles County,,0.4 miles east of Gorman on Lancaster Road,,0,,,,,,,,,,,,1128,,,,,,,,,9/21/18 11:35,18537793,17,urn:uuid:658449be-9b04-4737-bce1-181e804da2b9,http://cch2.org/portal/collections/individual/index.php?occid=999840
1144177,RSA,RSA,,PreservedSpecimen,cd557231-c339-4dfd-821a-3d1b49e47851,RSA0062608,832160,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Nick Jensen, Ed Kentner, Eve Laeger, Shannon Still",,3/20/14,2014,3,20,79,,3/20/14,,"Grassland, Non-Native. Barren hillside along road. Slope = slight, Aspect = northwest.",,,,,,,"Erodium botrys, Erodium cicutarium, Salvia columbariae, Avena barbata, Amsinckia sp., Plagiobothrys spp.",,,,flowers,,,Herbarium sheet - 1,United States,California,Kern County,,Tejon Ranch. El Paso Creek about 0.5 air km south of Tejon Reservoir #2; about 0.5 km north of the Winters Canyon confluence.,,0,,35.01629,-118.71663,WGS84,,,,,,,,544,,,,,,,,,9/21/18 11:35,18500456,17,urn:uuid:ac7b9cdb-8d7a-44db-900e-b8257ae21ba6,http://cch2.org/portal/collections/individual/index.php?occid=1144177
1348015,DAV,,,PreservedSpecimen,b78eefb6-ea85-4cea-9813-938ed77bd025,DAV307465,DAV192928; UCD94179,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Shannon M. Still,,3/19/08,2008,3,19,79,,19-Mar-08,,,,,,,,,,,,,,,,,United States,California,Riverside County,,California. Riverside County.,,0,,33.72673333,-117.3123333,WGS84,,,,,,,,566,,,,,,,,,10/22/19 13:16,UCD94179,39,urn:uuid:b78eefb6-ea85-4cea-9813-938ed77bd025,http://cch2.org/portal/collections/individual/index.php?occid=1348015
1348016,DAV,,,PreservedSpecimen,e7f7902c-3cd5-4a2a-8976-f4b97cd722d9,DAV307466,DAV192927; UCD94180,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Shannon M. Still,,3/19/08,2008,3,19,79,,19-Mar-08,,,,,,,,,,,,,,,,,United States,California,San Diego County,,California. San Diego County.,,0,,33.35735,-117.1127,WGS84,,,,,,,,116,,,,,,,,,10/22/19 13:17,UCD94180,39,urn:uuid:e7f7902c-3cd5-4a2a-8976-f4b97cd722d9,http://cch2.org/portal/collections/individual/index.php?occid=1348016
1604614,UCR,,,PreservedSpecimen,UCR-BPS-185144,UCR0063886,UCR-185144,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Naomi Fraga,Steve Boyd,3/20/03,2003,3,20,79,,3/20/03,,"Flat area dominated by Eriogonum fasciculatum var polifolium, E, wrightii var. subscaposum, and Lysium cooperi. Winter annuals abundant, dominated y Gilia brecciarum ssp. neglecta.",,,,,,,,,,,,,,,United States,California,Kern,,The Owens Peak Eastern Watershed. Indian Wells Canyon,,0,,35.71331,-117.96331,,,,,,Collector GPS,,,1494,,,,,,,,,1/19/20 17:50,UCR-BPS-185144,3,urn:uuid:fb99b2fe-1a91-4c7b-83de-11b91dbb0e93,http://cch2.org/portal/collections/individual/index.php?occid=1604614
1614064,UCR,,,PreservedSpecimen,UCR-BPS-195311,UCR0063887,UCR-195311,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Naomi Fraga,"T. Anderson, Caroline Stolzenburg",3/19/04,2004,3,19,79,,3/19/04,,"Assoc. with Hymenoclea salsola, Salvia columbarie, Eriogonum inflatum, Yucca brevifolia, Achnatherum speciosum,.",,,,,,,,,,,,,,,United States,California,Kern,,"Owens Peak Eastern Watershed, old pack trail just south of Manuel Canyon, west of Serbert Cabin site",,0,,35.69833,-117.96778,,,,,,Collector GPS,,,1646,,,,,,,,,1/19/20 17:50,UCR-BPS-195311,3,urn:uuid:9bd64306-ea98-4a89-b63f-646ba216341a,http://cch2.org/portal/collections/individual/index.php?occid=1614064
1642863,UCR,,,PreservedSpecimen,UCR-BPS-226003,,UCR-226003,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Benjamin T. Wilder,"Jon P. Rebman, Ian Andrew Happle, and Sara Isabel Enciso Contreras",3/20/10,2010,3,20,79,,3/20/10,,"Wash cutting through flats of granitic boulder field associated with Lycium andersonii, Eschscholzia californica, Salazaria mexicana.",,,,,,,,,,,,,,,Mexico,Baja California (norte),Ensenada,,24 km NW by air from turn off of HWY 1 to Bahía de los Angeles,,0,,29.23089,-114.27233,,,,,,,,,530,,,,,,,,,1/19/20 17:50,UCR-BPS-226003,3,urn:uuid:42a2bd6e-ca8c-471a-a533-29129ceb0ad0,http://cch2.org/portal/collections/individual/index.php?occid=1642863
1976399,SD,,,PreservedSpecimen,{F4D7BE9B-0791-45C9-89D9-F5D66BABE7FB},SD00032220,SD218177,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Benjamin T. Wilder,"Jon P. Rebman, et al",3/20/10,2010,3,20,79,,20-Mar-10,,Wash cutting through flats of granitic boulder field,,,,,,,"With Lycium andersonii, Eschscholzia californica, etc.",FL,,,,,,,Mexico,Baja California,Ensenada,,24 kilometers northwest by air from turnoff of Highway 1 to Bahia de los Angeles,,0,,29.23089,-114.27232,WGS84,,,n/a,,Coordinates from label,,,530,,,,,,,,,1/15/20 10:58,SD218177,43,urn:uuid:b1db0f55-57fd-42cb-a414-20ef75658e8d,http://cch2.org/portal/collections/individual/index.php?occid=1976399
3302767,UCJEPS,,,PreservedSpecimen,2fdbfba0-08a0-42bb-bd21-4315ca49514c,JEPS51784,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Willis L. Jepson,,1892-03-19,1892,3,19,79,,Mar 19 1892,,,,,,,,,,Flowering/Fruiting,,,,,,,United States,California,San Francisco,,"Red Rock, San Francisco Bay",,0,,37.929,-122.43,WGS84,100,,,,"Berkeleymapper, GoogleMaps v2",,,,,,,,,,,,11/26/19 16:30,2fdbfba0-08a0-42bb-bd21-4315ca49514c,46,urn:uuid:e74ddfc6-f6bf-4091-9d44-c2870c70fb1a,http://cch2.org/portal/collections/individual/index.php?occid=3302767
3349304,UCJEPS,,,PreservedSpecimen,5d8fe4d1-37f8-4f44-b432,UC1922634,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Naomi Fraga, Theodore Anderson, Caroline Stolzenburg",,3/19/04,2004,3,19,79,,19-Mar-04,Entered into RSA Database (10939RSA),on trail,,,,,,,Hymenoclea salsola Torr. & A. Gray (lives/grows with); Yucca brevifolia Engelm. (lives/grows with); Achnatherum speciosum (Trin. & Rupr.) Barkworth (lives/grows with); Salvia columbariae Benth. (lives/grows with); Eriogonum inflatum Torr. & Frem. (lives/grows with),Flowering,,,,,,,United States,California,Kern,,"Sierra Nevada; Southern Sierra Nevada region: the Owens Peak Eastern Watershed. On Old Pack trail just south of Manuel Canyon, west of Serbet Cabin site.",Owens Peak 7.5' USGS Quad,0,,35.6983,-117.9679,,,,,,,,,1646,,,,,1646,,,,4/13/17 9:44,5d8fe4d1-37f8-4f44-b432,46,urn:uuid:6c00ef27-a0d0-4a52-822d-3ed9177a5d81,http://cch2.org/portal/collections/individual/index.php?occid=3349304
3479460,UCJEPS,,,PreservedSpecimen,f645bc1b-161b-49a8-8561-38cadc42fc0a,UC1927299,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Naomi Fraga, Steve Boyd",,3/20/03,2003,3,20,79,,Mar 20 2003,,"Flat area dominated by Eriogonum fasciculatum var. polifolium, E. wrightii var. subscaposum, and Lysium cooperi.; Winter annuals abundant, dominated by Gilia brecciarum ssp. neglecta.",,,,,,,,,,,,,,,United States,California,Kern,,Sierra Nevada; Southern Sierra Nevada region; Owens Peak Eastern Watershed. Indian Wells Canyon.,,0,,35.7133,-117.9633,,,,,,,,,1494,,,,,1494 m,,,,5/31/12 16:52,f645bc1b-161b-49a8-8561-38cadc42fc0a,46,urn:uuid:914292d7-22ae-49e1-a2eb-3bb6e8c69e24,http://cch2.org/portal/collections/individual/index.php?occid=3479460
3534489,UCJEPS,,,PreservedSpecimen,2a2e006f-336f-471a-9b74-ab043f29cd73,JEPS51789,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Willis L. Jepson,,3/20/01,1901,3,20,79,,Mar 20 1901,,,,,,,,,,Flowering/Fruiting,,,,,,,United States,California,Solano,,Vacaville,,0,,38.35667,-121.9867,,,,,,,,,,,,,,,,,,5/29/12 16:28,2a2e006f-336f-471a-9b74-ab043f29cd73,46,urn:uuid:9350d455-5166-4a99-a466-0e82d526a285,http://cch2.org/portal/collections/individual/index.php?occid=3534489
3560181,UCJEPS,,,PreservedSpecimen,85d2b43d-0d13-4221-a4dc-8e6c0909f46a,UC10011,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,P. S. Woolsey,,1898-03-20,1898,3,20,79,,Mar 20 1898,county supplied by Wetherwax,along river,,,,,,,,Flowering/Fruiting,,,,,,,United States,California,Tulare,,"18 mi e Visalia; Head of San Joaquin Valley, Kaweah Riv.",,0,,36.408653,-119.01963,NAD27,11681,,,,"Terrain Navigator 1:24,000",,,,,,,,,,,,5/30/12 20:59,85d2b43d-0d13-4221-a4dc-8e6c0909f46a,46,urn:uuid:2fea56f3-56b6-46ba-a437-d4cff2873072,http://cch2.org/portal/collections/individual/index.php?occid=3560181
3613143,SHTC,,,PreservedSpecimen,56a207eb-af0c-4f0e-98de-836bbb42df91,,1803,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Her, Richard",,3/20/14,2014,3,20,79,,3/20/14,,,,,,,,,,,,,,,,,United States,California,,,"La Grange Dam Road, off to the right side of the road. But the flower is more elevated to the steep of the side so uoi have to climb up to grab some",,0,,37.4007,-120.2633,,,"37.4007, -120.2633",,,,,,,,,,,,Y,,,6/25/19 16:18,,69,urn:uuid:56a207eb-af0c-4f0e-98de-836bbb42df91,http://cch2.org/portal/collections/individual/index.php?occid=3613143
3613144,SHTC,,,PreservedSpecimen,b6553db4-13c3-4374-9e14-144ac32a3c39,,1804,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Collins, Gene",,3/20/14,2014,3,20,79,,3/20/14,,,,,,,,,,,,,,,,,United States,California,Stanislaus,,Above rock wall on the right side heading towards the dam off La Grange Dam Rd.,,0,,37.670074,-0.000270341,,,"37.670074, -0.000270341",,,,,,,,,,,,Y,,,6/25/19 16:18,,69,urn:uuid:b6553db4-13c3-4374-9e14-144ac32a3c39,http://cch2.org/portal/collections/individual/index.php?occid=3613144
3618392,SHTC,,,PreservedSpecimen,655498c4-5e6f-4d9c-939e-5d68299521ca,,7052,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Dosanjh, Kamaljit",,3/20/18,2018,3,20,79,,3/20/18,,grassy and open area,,,,,,"Yellowish orange flowers with four petals, alternate leaves",,,,,,,,,United States,California,Stanislaus,,Knights Ferry,,0,,37.8196,-120.6721,,,"37.8196, -120.6721",,,,,,55,,,,,,Y,,,6/25/19 16:18,,69,urn:uuid:655498c4-5e6f-4d9c-939e-5d68299521ca,http://cch2.org/portal/collections/individual/index.php?occid=3618392
3618462,SHTC,,,PreservedSpecimen,b4adc0af-95b4-413b-afd6-aaa34a13fb71,,7122,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,"Dosanjh, Kamaljit",,3/20/18,2018,3,20,79,,3/20/18,,open grassy area,,,,,,"yellowish orange flowers with 4 petals, alternate leaves",,,,,,,,,United States,California,Stanislaus,,Knights Ferry,,0,,37.8196,-120.6721,,,"37.8196, -120.6721",,,,,,5,,,,,,Y,,,6/25/19 16:18,,69,urn:uuid:b4adc0af-95b4-413b-afd6-aaa34a13fb71,http://cch2.org/portal/collections/individual/index.php?occid=3618462
3642053,UCR,,,PreservedSpecimen,UCR-BPS-44450,UCR0063925,UCR-44450,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Barry A. Prigge,,3/20/86,1986,3,20,79,,3/20/86,Very common annual; fls. orange.,"Grassy south-facing slope, with: Coreopsis bigelovii, Eschscholzia californica, Lupinus spp., Bromus tectorum, Avena barbata, Amsinckia tessellata, etc.",,,,,,,,,,,,,,,United States,California,Los Angeles,,0.4 mile east of Gorman on Lancaster Road,,0,,34.79417,-118.8425,,,,,,TopoZoneACS,,,1128,,,,,,,,,1/19/20 17:50,UCR-BPS-44450,3,urn:uuid:ec4264bd-91df-4e8f-847d-1146683c6785,http://cch2.org/portal/collections/individual/index.php?occid=3642053
317846,UCSB,,UCSB,PreservedSpecimen,d4dd3ade-0222-4c38-9da0-0b06f4a56f8d,UCSB009029,2173,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Norman Haller,,3/21/53,1953,3,21,80,,,,Sandy sea bluff,,,,,,,,,,,,,,Sheet - 1,United States,California,Los Angeles,,Tip of Point Dume,,0,,34.001665,-118.806523,WGS84,300,,Rancho Santa Ana (no. 9),,Google Earth (copied from UCSB4414),,,,,,,,,,,preprocessed,7/3/14 12:35,,35,urn:uuid:4eac070d-3eeb-4a6d-b059-d0295dba436d,http://cch2.org/portal/collections/individual/index.php?occid=317846
317855,UCSB,,UCSB,PreservedSpecimen,1c415dab-40df-4caf-9fc6-615ba798bb85,UCSB009038,8512,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,,,Isabelle McElwain,,3/21/53,1953,3,21,80,,,,"Gently sloping, grass-covered, sunny exposure, dotted with low shrubs",,,,,,,,,,,,,,Sheet - 1,United States,California,Los Angeles,,"Area above seal-cliffs, Point Dume",,0,,,,,,,,,,,,,,,,,,,,,7/3/14 12:35,,35,urn:uuid:41902fd5-aba6-410d-880d-36be987058ed,http://cch2.org/portal/collections/individual/index.php?occid=317855
